date,time,temp_celsius,spcond_msPERcm,ph,do_mgPerL,do_Percent,turbidity_fnu,chlorophyll_rfu,phycocyanin_rfu,sysbattery_volts
6/16/2016,17:15:00,22.35,1.72,8.92,10.82,125.27,1.42,0.45,0.14,13.79
6/16/2016,17:30:00,22.43,1.7,8.96,10.99,127.33,1.4,0.44,0.13,13.8
6/16/2016,17:45:00,22.44,1.7,8.94,10.96,127.03,1.4,0.47,0.13,13.79
6/16/2016,18:00:00,22.48,1.69,8.98,11.09,128.65,1.37,0.46,0.13,13.79
6/16/2016,18:15:00,22.48,1.69,8.97,11.1,128.76,1.43,0.47,0.14,13.83
6/16/2016,18:30:00,22.55,1.67,9,11.2,130.08,1.37,0.48,0.14,13.76
6/16/2016,18:45:00,22.61,1.65,9.02,11.14,129.54,1.39,0.47,0.15,13.83
6/16/2016,19:00:00,22.55,1.65,9.04,11.39,132.32,1.32,0.48,0.13,13.79
6/16/2016,19:15:00,22.53,1.64,9.01,11.32,131.41,1.48,0.51,0.12,13.77
6/16/2016,19:30:00,22.65,1.63,9.03,11.39,132.51,1.29,0.64,0.15,13.92
6/16/2016,19:45:00,22.62,1.63,9.03,11.36,132.11,1.76,0.6,0.14,13.82
6/16/2016,20:00:00,22.7,1.62,9.04,11.43,133.16,1.26,0.52,0.12,13.12
6/16/2016,20:15:00,22.74,1.62,9.03,11.35,132.35,1.34,0.55,0.14,12.92
6/16/2016,20:30:00,22.73,1.63,9.03,11.31,131.79,1.14,0.53,0.13,12.9
6/16/2016,20:45:00,22.68,1.63,9,11.11,129.28,1.23,0.58,0.14,12.87
6/16/2016,21:00:00,22.79,1.63,9,11.15,130.08,1.2,0.61,0.15,12.91
6/16/2016,21:15:00,22.91,1.64,9.01,11.17,130.58,1.62,0.55,0.13,12.89
6/16/2016,21:30:00,22.83,1.64,9,11.13,129.93,1.33,0.53,0.11,12.83
6/16/2016,21:45:00,22.85,1.63,9.01,11.13,130.03,1.22,0.54,0.12,12.87
6/16/2016,22:00:00,22.85,1.63,9,11.12,129.85,1.19,0.48,0.15,12.89
6/16/2016,22:15:00,22.96,1.62,9.03,11.22,131.27,1.13,0.45,0.11,12.83
6/16/2016,22:30:00,22.88,1.64,9.02,11.06,129.29,1.38,0.48,0.12,12.88
6/16/2016,22:45:00,22.86,1.63,9.02,11.18,130.55,1.29,0.46,0.13,12.83
6/16/2016,23:00:00,22.76,1.64,8.99,11.1,129.36,1.28,0.45,0.11,12.82
6/16/2016,23:15:00,23.09,1.64,9.12,11.16,130.92,1.11,0.44,0.11,12.83
6/16/2016,23:30:00,23.15,1.64,9.16,11.23,131.85,0.98,0.43,0.13,12.82
6/16/2016,23:45:00,23.11,1.63,9.15,11.17,131.08,1.11,0.42,0.11,12.82
6/17/2016,0:00:00,23,1.63,9.12,11.04,129.31,1.09,0.44,0.12,12.81
6/17/2016,0:15:00,22.97,1.63,9.14,11.04,129.19,0.99,0.43,0.09,12.83
6/17/2016,0:30:00,22.88,1.63,9.12,11,128.56,0.99,0.44,0.1,12.78
6/17/2016,0:45:00,22.85,1.62,9.14,10.93,127.69,0.96,0.39,0.09,12.84
6/17/2016,1:00:00,22.75,1.62,9.12,10.83,126.18,1.13,0.41,0.11,12.81
6/17/2016,1:15:00,22.72,1.62,9.12,10.73,124.99,1.19,0.41,0.12,12.94
6/17/2016,1:30:00,22.67,1.61,9.1,10.65,123.89,0.99,0.43,0.12,12.85
6/17/2016,1:45:00,22.6,1.61,9.08,10.59,123.07,1.02,0.43,0.11,12.8
6/17/2016,2:00:00,22.53,1.61,9.08,10.48,121.6,1.02,0.43,0.1,12.77
6/17/2016,2:15:00,22.48,1.61,9.06,10.36,120.15,1,0.43,0.12,12.79
6/17/2016,2:30:00,22.44,1.6,9.06,10.26,118.87,0.97,0.47,0.12,12.8
6/17/2016,2:45:00,22.4,1.6,9.06,10.21,118.21,1,0.43,0.11,12.73
6/17/2016,3:00:00,22.34,1.6,9.04,10.13,117.08,1.19,0.45,0.1,12.8
6/17/2016,3:15:00,22.3,1.59,9.03,10.03,115.92,1.07,0.51,0.1,12.85
6/17/2016,3:30:00,22.25,1.59,9.02,9.95,114.91,0.97,0.49,0.1,12.71
6/17/2016,3:45:00,22.21,1.59,9.01,9.88,113.98,1.11,0.54,0.11,12.72
6/17/2016,4:00:00,22.17,1.59,9,9.81,113.04,1.02,0.5,0.13,12.74
6/17/2016,4:15:00,22.12,1.59,8.98,9.74,112.13,1.07,0.54,0.1,12.83
6/17/2016,4:30:00,22.07,1.58,8.95,9.63,110.78,1.06,0.56,0.1,12.86
6/17/2016,4:45:00,22.03,1.57,8.95,9.62,110.6,1.11,0.59,0.12,12.74
6/17/2016,5:00:00,21.98,1.58,8.94,9.54,109.58,1.03,0.57,0.12,12.75
6/17/2016,5:15:00,21.94,1.57,8.92,9.5,108.95,1.21,0.67,0.14,12.74
6/17/2016,5:30:00,21.89,1.58,8.9,9.44,108.28,1.08,0.59,0.12,12.74
6/17/2016,5:45:00,21.85,1.58,8.9,9.39,107.6,1.07,0.54,0.11,12.92
6/17/2016,6:00:00,21.79,1.58,8.86,9.29,106.36,1.17,0.59,0.08,13.04
6/17/2016,6:15:00,21.78,1.57,8.87,9.33,106.75,1.06,0.51,0.11,13.22
6/17/2016,6:30:00,21.75,1.57,8.87,9.35,106.87,1.05,0.55,0.1,13.15
6/17/2016,6:45:00,21.74,1.56,8.87,9.36,107.06,1.07,0.49,0.1,13.36
6/17/2016,7:00:00,21.74,1.57,8.88,9.39,107.36,1.07,0.56,0.12,13.26
6/17/2016,7:15:00,21.72,1.57,8.88,9.42,107.69,1.1,0.51,0.1,13.68
6/17/2016,7:30:00,21.73,1.56,8.88,9.43,107.72,1.1,0.48,0.1,13.85
6/17/2016,7:45:00,21.74,1.56,8.89,9.45,108.06,1.04,0.44,0.1,13.95
6/17/2016,8:00:00,21.75,1.57,8.88,9.42,107.73,0.99,0.42,0.08,13.92
6/17/2016,8:15:00,21.77,1.58,8.88,9.49,108.51,1.31,0.41,0.09,13.75
6/17/2016,8:30:00,21.79,1.56,8.89,9.48,108.49,1.12,0.5,0.1,13.84
6/17/2016,8:45:00,21.82,1.6,8.88,9.55,109.37,1.12,0.43,0.07,13.62
6/17/2016,9:00:00,21.84,1.59,8.89,9.61,110.08,1.27,0.51,0.1,13.92
6/17/2016,9:15:00,21.87,1.6,8.89,9.63,110.41,1.42,0.47,0.09,13.79
6/17/2016,9:30:00,21.89,1.59,8.89,9.66,110.78,1.11,0.37,0.08,13.77
6/17/2016,9:45:00,21.91,1.6,8.89,9.73,111.61,1.15,0.42,0.11,13.85
6/17/2016,10:00:00,21.94,1.6,8.89,9.74,111.76,1.15,0.42,0.09,13.84
6/17/2016,10:15:00,21.97,1.6,8.91,9.79,112.47,1.14,0.41,0.09,13.79
6/17/2016,10:30:00,21.98,1.6,8.92,9.86,113.22,1.13,0.44,0.11,13.76
6/17/2016,10:45:00,22,1.59,8.93,9.92,114,1.12,0.39,0.1,13.87
6/17/2016,11:00:00,22.08,1.59,8.93,9.94,114.41,1.15,0.37,0.08,13.85
6/17/2016,11:15:00,22.09,1.57,8.94,10,115.1,1.07,0.36,0.07,13.81
6/17/2016,11:30:00,22.06,1.55,8.94,10,115.06,1.22,0.38,0.09,13.84
6/17/2016,11:45:00,22.1,1.53,8.98,10.09,116.18,1.45,0.36,0.09,13.78
6/17/2016,12:00:00,22.09,1.52,8.98,10.13,116.51,1.07,0.34,0.07,13.85
6/17/2016,12:15:00,22.08,1.52,8.96,10.08,116.01,1.11,0.36,0.09,13.81
6/17/2016,12:30:00,22.13,1.5,8.99,10.16,117.05,1.1,0.37,0.09,13.43
6/17/2016,12:45:00,22.17,1.49,9.02,10.27,118.32,1.19,0.36,0.09,13.79
6/17/2016,13:00:00,22.15,1.49,9.01,10.23,117.87,1.14,0.33,0.08,13.85
6/17/2016,13:15:00,22.25,1.47,9.04,10.44,120.53,1.2,0.33,0.06,13.87
6/17/2016,13:30:00,22.25,1.48,9.04,10.54,121.64,1.27,0.34,0.09,13.82
6/17/2016,13:45:00,22.38,1.47,9.06,10.53,121.84,1.38,0.38,0.09,13.82
6/17/2016,14:00:00,22.36,1.46,9.07,10.56,122.12,1.19,0.36,0.11,13.79
6/17/2016,14:15:00,22.35,1.46,9.09,10.65,123.09,1.17,0.34,0.08,13.84
6/17/2016,14:30:00,22.41,1.46,9.12,10.8,125,1.19,0.36,0.09,13.8
6/17/2016,14:45:00,22.37,1.44,9.14,10.82,125.13,1.2,0.34,0.08,13.85
6/17/2016,15:00:00,22.49,1.45,9.16,10.82,125.46,1.22,0.28,0.11,13.77
6/17/2016,15:15:00,22.51,1.45,9.18,11.05,128.13,1.2,0.32,0.1,13.82
6/17/2016,15:30:00,22.44,1.43,9.18,10.94,126.65,1.23,0.33,0.11,13.87
6/17/2016,15:45:00,22.55,1.43,9.19,11.1,128.89,1.22,0.29,0.1,13.84
6/17/2016,16:00:00,22.5,1.42,9.21,11.22,130.08,1.39,0.31,0.09,13.78
6/17/2016,16:15:00,22.5,1.4,9.22,11.32,131.26,1.22,0.28,0.07,13.76
6/17/2016,16:30:00,22.47,1.38,9.21,11.35,131.55,1.25,0.3,0.1,13.9
6/17/2016,16:45:00,22.61,1.38,9.22,11.39,132.31,1.32,0.28,0.09,13.82
6/17/2016,17:00:00,22.54,1.37,9.21,11.45,132.88,1.32,0.23,0.08,13.76
6/17/2016,17:15:00,22.62,1.37,9.2,11.51,133.7,1.3,0.21,0.09,13.78
6/17/2016,17:30:00,22.59,1.36,9.19,11.47,133.17,1.32,0.24,0.06,13.89
6/17/2016,17:45:00,22.57,1.37,9.18,11.35,131.72,1.31,0.22,0.05,13.65
6/17/2016,18:00:00,22.63,1.35,9.18,11.57,134.44,1.51,0.24,0.07,13.76
6/17/2016,18:15:00,22.49,1.33,9.12,11.35,131.53,1.45,0.23,0.07,13.78
6/17/2016,18:30:00,22.58,1.33,9.12,11.37,131.99,1.34,0.27,0.07,13.77
6/17/2016,18:45:00,22.66,1.32,9.13,11.42,132.69,1.24,0.29,0.06,13.77
6/17/2016,19:00:00,22.57,1.32,9.07,11.53,133.79,1.3,0.28,0.06,13.36
6/17/2016,19:15:00,22.62,1.31,9.07,11.47,133.22,1.22,0.26,0.04,13.31
6/17/2016,19:30:00,22.7,1.31,9.08,11.53,134.11,1.3,0.3,0.06,13.34
6/17/2016,19:45:00,22.77,1.31,9.08,11.64,135.65,1.26,0.31,0.05,13.83
6/17/2016,20:00:00,22.77,1.31,9.06,11.58,134.93,1.2,0.35,0.06,13.48
6/17/2016,20:15:00,22.74,1.31,9.05,11.54,134.3,1.33,0.37,0.06,13.03
6/17/2016,20:30:00,22.8,1.3,9.02,11.35,132.26,1.24,0.35,0.08,13.04
6/17/2016,20:45:00,22.84,1.3,9.03,11.29,131.66,1.37,0.4,0.06,12.91
6/17/2016,21:00:00,22.7,1.31,9,11.17,129.93,1.67,0.36,0.05,13.01
6/17/2016,21:15:00,22.8,1.3,9.02,11.15,129.96,1.22,0.39,0.07,12.94
6/17/2016,21:30:00,22.81,1.3,9.02,11.2,130.52,1.2,0.39,0.05,12.88
6/17/2016,21:45:00,22.8,1.3,8.99,11.09,129.23,1.23,0.4,0.06,12.85
6/17/2016,22:00:00,22.74,1.31,9,11.09,129.16,1.23,0.36,0.06,12.85
6/17/2016,22:15:00,22.73,1.31,8.98,10.95,127.46,1.24,0.37,0.06,12.94
6/17/2016,22:30:00,22.71,1.33,9,10.99,127.94,1.19,0.38,0.08,12.91
6/17/2016,22:45:00,22.68,1.31,8.99,10.9,126.75,1.2,0.38,0.09,12.85
6/17/2016,23:00:00,22.84,1.35,9.11,11.11,129.58,1.6,0.56,0.14,12.87
6/17/2016,23:15:00,22.93,1.33,9.13,11.01,128.72,1.33,0.45,0.09,12.85
6/17/2016,23:30:00,22.98,1.34,9.18,11.26,131.75,1.23,0.38,0.06,12.83
6/17/2016,23:45:00,22.96,1.38,9.19,11.13,130.14,1.3,0.35,0.08,12.85
6/18/2016,0:00:00,22.87,1.35,9.19,11.06,129.12,1.19,0.33,0.09,12.95
6/18/2016,0:15:00,22.8,1.34,9.16,10.91,127.15,1.24,0.35,0.1,12.85
6/18/2016,0:30:00,22.78,1.35,9.19,10.93,127.38,1.21,0.31,0.07,12.83
6/18/2016,0:45:00,22.72,1.34,9.14,10.74,125.03,1.3,0.45,0.1,12.85
6/18/2016,1:00:00,22.66,1.39,9.13,10.64,123.72,1.32,0.4,0.08,12.85
6/18/2016,1:15:00,22.6,1.4,9.13,10.61,123.18,1.33,0.39,0.08,12.94
6/18/2016,1:30:00,22.49,1.38,9.13,10.57,122.54,1.28,0.38,0.06,12.95
6/18/2016,1:45:00,22.47,1.38,9.05,10.33,119.65,1.44,0.45,0.11,12.84
6/18/2016,2:00:00,22.41,1.4,9.09,10.38,120.17,1.31,0.42,0.09,12.78
6/18/2016,2:15:00,22.36,1.4,9.06,10.29,118.99,1.34,0.4,0.1,12.89
6/18/2016,2:30:00,22.33,1.41,9.04,10.16,117.44,1.4,0.41,0.1,12.82
6/18/2016,2:45:00,22.28,1.41,9.03,10.08,116.43,1.35,0.45,0.1,12.92
6/18/2016,3:00:00,22.24,1.41,9.01,9.99,115.18,1.33,0.42,0.08,12.76
6/18/2016,3:15:00,22.2,1.41,8.99,9.9,114.09,1.44,0.45,0.12,12.78
6/18/2016,3:30:00,22.14,1.41,8.98,9.84,113.34,1.39,0.44,0.09,12.74
6/18/2016,3:45:00,22.08,1.4,8.96,9.74,112.05,1.42,0.44,0.1,12.79
6/18/2016,4:00:00,21.99,1.37,8.98,9.72,111.55,1.34,0.42,0.1,12.74
6/18/2016,4:15:00,21.92,1.37,8.96,9.6,110.06,1.27,0.4,0.08,12.87
6/18/2016,4:30:00,21.88,1.36,8.89,9.4,107.68,1.28,0.42,0.06,12.71
6/18/2016,4:45:00,21.81,1.32,8.85,9.29,106.26,1.24,0.45,0.06,12.88
6/18/2016,5:00:00,21.78,1.33,8.81,9.15,104.57,1.29,0.46,0.07,12.76
6/18/2016,5:15:00,21.75,1.3,8.74,8.91,101.82,1.38,0.53,0.11,12.85
6/18/2016,5:30:00,21.71,1.3,8.69,8.82,100.63,1.44,0.47,0.09,12.88
6/18/2016,5:45:00,21.68,1.29,8.62,8.59,97.96,1.55,0.46,0.09,12.91
6/18/2016,6:00:00,21.63,1.31,8.65,8.66,98.69,1.43,0.48,0.08,12.82
6/18/2016,6:15:00,21.6,1.31,8.62,8.56,97.57,1.42,0.41,0.07,12.83
6/18/2016,6:30:00,21.58,1.32,8.59,8.46,96.34,1.75,0.5,0.09,12.89
6/18/2016,6:45:00,21.56,1.33,8.59,8.48,96.5,1.44,0.44,0.09,13.06
6/18/2016,7:00:00,21.54,1.31,8.61,8.57,97.48,1.44,0.37,0.07,13.17
6/18/2016,7:15:00,21.53,1.31,8.62,8.66,98.48,1.45,0.37,0.05,13.24
6/18/2016,7:30:00,21.53,1.34,8.63,8.66,98.51,1.52,0.39,0.07,13.48
6/18/2016,7:45:00,21.54,1.31,8.66,8.78,99.89,1.41,0.4,0.07,13.56
6/18/2016,8:00:00,21.55,1.28,8.67,8.83,100.52,1.41,0.38,0.06,13.74
6/18/2016,8:15:00,21.57,1.3,8.7,8.93,101.62,1.39,0.38,0.06,13.84
6/18/2016,8:30:00,21.59,1.33,8.68,8.88,101.14,1.5,0.36,0.08,13.85
6/18/2016,8:45:00,21.63,1.34,8.7,8.87,101.12,1.62,0.4,0.06,13.87
6/18/2016,9:00:00,21.7,1.37,8.71,8.85,100.98,1.72,0.43,0.07,13.79
6/18/2016,9:15:00,21.72,1.38,8.74,8.95,102.2,1.78,0.37,0.07,13.74
6/18/2016,9:30:00,21.75,1.38,8.76,9.04,103.25,1.55,0.35,0.09,13.84
6/18/2016,9:45:00,21.8,1.38,8.79,9.11,104.22,1.61,0.37,0.07,13.6
6/18/2016,10:00:00,21.84,1.35,8.81,9.22,105.52,1.79,0.33,0.08,13.91
6/18/2016,10:15:00,21.86,1.35,8.8,9.16,104.89,1.69,0.37,0.1,13.91
6/18/2016,10:30:00,21.92,1.35,8.84,9.3,106.6,1.63,0.37,0.09,13.93
6/18/2016,10:45:00,21.94,1.36,8.85,9.34,107.13,1.54,0.31,0.06,13.88
6/18/2016,11:00:00,21.98,1.36,8.85,9.35,107.36,1.49,0.31,0.06,13.79
6/18/2016,11:15:00,21.99,1.37,8.86,9.39,107.78,1.54,0.32,0.06,13.85
6/18/2016,11:30:00,22.05,1.36,8.86,9.44,108.5,1.5,0.33,0.06,13.88
6/18/2016,11:45:00,22.1,1.37,8.88,9.5,109.26,1.67,0.43,0.08,13.78
6/18/2016,12:00:00,22.11,1.33,8.87,9.49,109.13,2.08,0.53,0.11,13.88
6/18/2016,12:15:00,22.23,1.33,8.91,9.63,111.07,1.49,0.27,0.05,13.88
6/18/2016,12:30:00,22.26,1.37,8.91,9.64,111.27,1.48,0.26,0.05,13.79
6/18/2016,12:45:00,22.31,1.35,8.9,9.6,110.89,1.6,0.29,0.06,13.93
6/18/2016,13:00:00,22.32,1.34,8.88,9.69,111.91,1.43,0.31,0.06,13.85
6/18/2016,13:15:00,22.47,1.32,8.89,9.74,112.89,1.66,0.41,0.1,13.89
6/18/2016,13:30:00,22.45,1.29,8.92,9.96,115.37,1.59,0.36,0.08,13.94
6/18/2016,13:45:00,22.52,1.32,8.91,10.04,116.36,1.43,0.41,0.1,13.87
6/18/2016,14:00:00,22.64,1.35,8.93,10.15,117.9,1.37,0.42,0.07,13.95
6/18/2016,14:15:00,22.61,1.31,8.95,10.34,120.06,1.81,0.49,0.08,13.86
6/18/2016,14:30:00,22.72,1.31,8.98,10.49,122.08,1.44,0.37,0.07,14.01
6/18/2016,14:45:00,22.75,1.3,8.97,10.54,122.69,1.87,0.37,0.07,13.99
6/18/2016,15:00:00,22.79,1.3,8.97,10.55,122.92,1.73,0.42,0.08,13.87
6/18/2016,15:15:00,22.78,1.27,8.99,10.65,124.07,1.41,0.34,0.05,13.64
6/18/2016,15:30:00,22.77,1.31,8.99,10.73,124.94,1.61,0.4,0.09,13.66
6/18/2016,15:45:00,22.91,1.31,9.04,10.84,126.6,1.52,0.36,0.08,13.42
6/18/2016,16:00:00,22.98,1.3,9.03,10.78,126.13,1.87,0.37,0.08,13.89
6/18/2016,16:15:00,23.04,1.32,9.05,10.86,127.22,1.71,0.39,0.1,13.56
6/18/2016,16:30:00,23.07,1.28,9.1,11.1,130.1,1.58,0.33,0.1,13.99
6/18/2016,16:45:00,23.09,1.3,9.11,11.26,131.97,1.49,0.28,0.08,13.87
6/18/2016,17:00:00,23.2,1.3,9.12,11.24,132.06,2.14,0.3,0.1,13.93
6/18/2016,17:15:00,23.14,1.29,9.14,11.4,133.76,1.49,0.27,0.06,13.95
6/18/2016,17:30:00,23.19,1.31,9.11,11.32,132.91,1.49,0.25,0.06,13.89
6/18/2016,17:45:00,23.14,1.3,9.09,11.12,130.4,1.68,0.39,0.09,13.89
6/18/2016,18:00:00,23.15,1.3,9.1,11.46,134.52,1.58,0.25,0.04,13.91
6/18/2016,18:15:00,23.2,1.3,9.08,11.29,132.62,1.53,0.29,0.05,13.85
6/18/2016,18:30:00,23.13,1.29,9.04,11.15,130.73,1.74,0.3,0.07,13.95
6/18/2016,18:45:00,23.16,1.29,9.04,11.18,131.13,1.63,0.34,0.08,13.61
6/18/2016,19:00:00,23.15,1.29,9,11.14,130.63,1.63,0.27,0.08,13.29
6/18/2016,19:15:00,23.13,1.29,8.99,11.01,129.14,1.6,0.32,0.05,13.95
6/18/2016,19:30:00,23.14,1.29,8.99,11,129.03,1.72,0.36,0.06,13.95
6/18/2016,19:45:00,23.21,1.3,8.97,10.9,128.02,1.66,0.31,0.07,13.94
6/18/2016,20:00:00,23.26,1.3,8.99,10.98,129.11,1.57,0.34,0.07,13.32
6/18/2016,20:15:00,23.28,1.3,8.98,11,129.36,1.72,0.4,0.05,13.05
6/18/2016,20:30:00,23.29,1.31,9,10.91,128.36,1.71,0.36,0.08,12.92
6/18/2016,20:45:00,23.37,1.33,9.03,11,129.62,1.7,0.38,0.09,12.87
6/18/2016,21:00:00,23.26,1.32,9.02,10.77,126.59,1.86,0.41,0.1,12.9
6/18/2016,21:15:00,23.39,1.33,9.06,11.01,129.84,1.68,0.36,0.08,12.96
6/18/2016,21:30:00,23.35,1.34,9,10.83,127.59,1.66,0.32,0.08,12.91
6/18/2016,21:45:00,23.38,1.35,9.01,10.74,126.57,1.51,0.36,0.07,12.87
6/18/2016,22:00:00,23.34,1.34,9.01,10.82,127.42,1.65,0.38,0.08,12.91
6/18/2016,22:15:00,23.28,1.34,8.99,10.85,127.63,1.63,0.35,0.07,12.85
6/18/2016,22:30:00,23.29,1.34,8.97,10.78,126.79,1.81,0.38,0.07,12.83
6/18/2016,22:45:00,23.31,1.31,9.02,10.77,126.8,1.7,0.41,0.09,12.94
6/18/2016,23:00:00,23.28,1.31,9.04,10.73,126.19,1.85,0.38,0.08,12.91
6/18/2016,23:15:00,23.32,1.31,9.04,10.62,125.01,1.78,0.38,0.09,12.83
6/18/2016,23:30:00,23.3,1.31,9.07,10.63,125.1,1.9,0.37,0.08,12.86
6/18/2016,23:45:00,23.27,1.31,9.11,10.73,126.2,1.7,0.4,0.08,12.91
6/19/2016,0:00:00,23.24,1.31,9.15,10.82,127.11,1.67,0.38,0.06,12.83
6/19/2016,0:15:00,23.21,1.3,9.12,10.59,124.42,1.58,0.45,0.1,12.88
6/19/2016,0:30:00,23.16,1.3,9.13,10.44,122.48,1.63,0.38,0.07,12.83
6/19/2016,0:45:00,23.11,1.3,9.11,10.08,118.15,1.51,0.4,0.08,12.87
6/19/2016,1:00:00,23.07,1.3,9.11,10.53,123.39,1.49,0.36,0.07,12.87
6/19/2016,1:15:00,23.01,1.3,9.1,10.38,121.47,1.53,0.39,0.09,12.86
6/19/2016,1:30:00,22.95,1.3,9.08,10.23,119.57,1.52,0.43,0.06,12.83
6/19/2016,1:45:00,22.9,1.32,9.07,10.25,119.64,1.53,0.41,0.07,12.82
6/19/2016,2:00:00,22.85,1.31,9.08,10.29,120,1.55,0.38,0.06,12.78
6/19/2016,2:15:00,22.8,1.31,9.05,10.15,118.28,1.54,0.39,0.08,12.83
6/19/2016,2:30:00,22.75,1.31,8.99,9.94,115.78,1.57,0.44,0.12,12.77
6/19/2016,2:45:00,22.71,1.31,8.97,9.82,114.21,1.56,0.44,0.1,12.74
6/19/2016,3:00:00,22.65,1.32,8.97,9.8,113.95,1.63,0.41,0.07,12.79
6/19/2016,3:15:00,22.61,1.31,8.95,9.69,112.58,1.55,0.41,0.08,12.88
6/19/2016,3:30:00,22.57,1.32,8.92,9.64,111.84,2.19,0.4,0.09,12.78
6/19/2016,3:45:00,22.52,1.31,8.88,9.47,109.85,1.77,0.42,0.06,12.74
6/19/2016,4:00:00,22.49,1.31,8.83,9.33,108.15,1.82,0.5,0.09,12.71
6/19/2016,4:15:00,22.44,1.31,8.84,9.3,107.73,1.76,0.5,0.08,12.73
6/19/2016,4:30:00,22.41,1.32,8.75,9.07,104.88,1.82,0.43,0.09,12.71
6/19/2016,4:45:00,22.37,1.31,8.74,9.01,104.23,1.8,0.45,0.08,12.84
6/19/2016,5:00:00,22.33,1.32,8.71,8.9,102.81,1.79,0.47,0.09,12.85
6/19/2016,5:15:00,22.29,1.32,8.63,8.63,99.61,1.98,0.51,0.1,12.79
6/19/2016,5:30:00,22.24,1.39,8.52,8.4,96.94,2.17,0.55,0.08,12.8
6/19/2016,5:45:00,22.22,1.33,8.56,8.51,98.06,2.06,0.43,0.07,12.83
6/19/2016,6:00:00,22.19,1.32,8.47,8.3,95.68,2.12,0.51,0.08,12.94
6/19/2016,6:15:00,22.15,1.34,8.43,8.21,94.48,2.24,0.45,0.08,13.31
6/19/2016,6:30:00,22.13,1.32,8.39,8.07,92.83,2.18,0.51,0.09,13.33
6/19/2016,6:45:00,22.11,1.32,8.4,8.05,92.67,2.13,0.46,0.08,13.49
6/19/2016,7:00:00,22.1,1.32,8.41,8.03,92.41,2.19,0.44,0.06,13.34
6/19/2016,7:15:00,22.09,1.33,8.43,8.17,93.92,2.49,0.44,0.06,13.35
6/19/2016,7:30:00,22.09,1.32,8.37,8.1,93.1,2.43,0.48,0.09,13.55
6/19/2016,7:45:00,22.11,1.33,8.43,8.2,94.37,2.38,0.46,0.09,13.82
6/19/2016,8:00:00,22.13,1.37,8.47,8.3,95.52,2.29,0.53,0.09,14.04
6/19/2016,8:15:00,22.15,1.32,8.46,8.32,95.75,2.33,0.49,0.07,14.01
6/19/2016,8:30:00,22.17,1.36,8.46,8.33,95.93,2.45,0.45,0.08,13.94
6/19/2016,8:45:00,22.2,1.32,8.47,8.34,96.14,2.36,0.5,0.06,13.98
6/19/2016,9:00:00,22.21,1.32,8.43,8.24,95.04,2.5,0.41,0.06,13.94
6/19/2016,9:15:00,22.23,1.33,8.39,8.2,94.52,2.67,0.45,0.09,14
6/19/2016,9:30:00,22.25,1.32,8.38,8.18,94.33,2.63,0.45,0.08,13.94
6/19/2016,9:45:00,22.27,1.33,8.37,8.22,94.83,2.6,0.41,0.07,13.94
6/19/2016,10:00:00,22.31,1.33,8.36,8.24,95.16,2.7,0.43,0.06,13.88
6/19/2016,10:15:00,22.34,1.33,8.31,8.06,93.18,3,0.37,0.06,13.83
6/19/2016,10:30:00,22.38,1.33,8.24,8,92.46,3.07,0.41,0.07,13.8
6/19/2016,10:45:00,22.41,1.36,8.23,8.01,92.66,3.04,0.38,0.07,13.77
6/19/2016,11:00:00,22.43,1.33,8.26,8.16,94.51,3.82,0.39,0.07,13.87
6/19/2016,11:15:00,22.46,1.33,8.33,8.26,95.63,2.9,0.37,0.08,13.83
6/19/2016,11:30:00,22.49,1.34,8.46,8.69,100.71,4.24,0.37,0.09,13.84
6/19/2016,11:45:00,22.54,1.34,8.52,8.81,102.17,2.51,0.36,0.06,13.77
6/19/2016,12:00:00,22.59,1.34,8.52,8.87,103.01,2.47,0.33,0.07,13.77
6/19/2016,12:15:00,22.61,1.34,8.51,8.83,102.56,2.72,0.36,0.07,13.76
6/19/2016,12:30:00,22.6,1.34,8.44,8.69,100.88,2.73,0.38,0.08,13.64
6/19/2016,12:45:00,22.67,1.34,8.39,8.47,98.45,2.96,0.37,0.09,13.79
6/19/2016,13:00:00,22.75,1.34,8.37,8.37,97.46,3.01,0.33,0.05,13.83
6/19/2016,13:15:00,22.79,1.34,8.4,8.47,98.7,3.23,0.36,0.04,13.82
6/19/2016,13:30:00,22.82,1.35,8.39,8.42,98.22,3.47,0.39,0.07,13.77
6/19/2016,13:45:00,22.83,1.37,8.38,8.35,97.34,3.58,0.42,0.08,13.7
6/19/2016,14:00:00,22.93,1.43,8.37,8.3,97.03,3.98,0.44,0.09,13.73
6/19/2016,14:15:00,22.96,1.36,8.41,8.43,98.57,3.8,0.45,0.12,13.7
6/19/2016,14:30:00,23,1.38,8.42,8.57,100.28,4.06,0.48,0.12,13.74
6/19/2016,14:45:00,23.1,1.41,8.49,8.92,104.64,4.04,0.58,0.16,13.66
6/19/2016,15:00:00,23.08,1.46,8.5,9.17,107.46,4.07,0.61,0.15,13.7
6/19/2016,15:15:00,23.2,1.46,8.55,9.31,109.38,3.87,0.64,0.17,13.74
6/19/2016,15:30:00,23.16,1.47,8.55,9.38,110.13,4.12,0.67,0.19,13.74
6/19/2016,15:45:00,23.21,1.47,8.57,9.46,111.16,4.03,0.8,0.21,13.71
6/19/2016,16:00:00,23.2,1.48,8.56,9.45,111.03,4.1,0.72,0.22,13.67
6/19/2016,16:15:00,23.23,1.46,8.57,9.5,111.68,3.99,0.69,0.22,13.76
