"Site/Site AQS/Param/POC","Date (LST)","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"Billlings Lockw/301110087/PM2.5-88101/3","01/01/18","23.5","","","","","","","","","","","","","","","","","","","","","","","","23.5","23.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/02/18","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/03/18","5.5","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/04/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/05/18","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/06/18","4.6","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/07/18","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/08/18","7.5","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/09/18","11.1","","","","","","","","","","","","","","","","","","","","","","","","11.1","11.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/10/18","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/11/18","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/12/18","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/13/18","10.8","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/14/18","6.8","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/15/18","13.7","","","","","","","","","","","","","","","","","","","","","","","","13.7","13.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/16/18","17.7","","","","","","","","","","","","","","","","","","","","","","","","17.7","17.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/17/18","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/18/18","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/19/18","6.8","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/20/18","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/21/18","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/22/18","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/23/18","5.0","","","","","","","","","","","","","","","","","","","","","","","","5.0","5.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/24/18","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/25/18","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/26/18","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/27/18","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/28/18","9.3","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/29/18","8.3","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/30/18","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","01/31/18","3.0","","","","","","","","","","","","","","","","","","","","","","","","3.0","3.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/01/18","13.1","","","","","","","","","","","","","","","","","","","","","","","","13.1","13.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/02/18","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/03/18","4.2","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/04/18","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/05/18","3.4","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/06/18","8.2","","","","","","","","","","","","","","","","","","","","","","","","8.2","8.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/07/18","11.5","","","","","","","","","","","","","","","","","","","","","","","","11.5","11.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/08/18","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/09/18","7.4","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/10/18","13.3","","","","","","","","","","","","","","","","","","","","","","","","13.3","13.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/11/18","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/12/18","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/13/18","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/14/18","7.4","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/15/18","6.0","","","","","","","","","","","","","","","","","","","","","","","","6.0","6.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/16/18","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/17/18","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/18/18","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/19/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/20/18","11.4","","","","","","","","","","","","","","","","","","","","","","","","11.4","11.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/21/18","19.8","","","","","","","","","","","","","","","","","","","","","","","","19.8","19.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/22/18","27.3","","","","","","","","","","","","","","","","","","","","","","","","27.3","27.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/23/18","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/24/18","7.9","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/25/18","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/26/18","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/27/18","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","02/28/18","6.0","","","","","","","","","","","","","","","","","","","","","","","","6.0","6.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/01/18","16.8","","","","","","","","","","","","","","","","","","","","","","","","16.8","16.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/02/18","15.1","","","","","","","","","","","","","","","","","","","","","","","","15.1","15.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/03/18","9.8","","","","","","","","","","","","","","","","","","","","","","","","9.8","9.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/04/18","4.6","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/05/18","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/06/18","12.8","","","","","","","","","","","","","","","","","","","","","","","","12.8","12.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/07/18","12.7","","","","","","","","","","","","","","","","","","","","","","","","12.7","12.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/08/18","14.5","","","","","","","","","","","","","","","","","","","","","","","","14.5","14.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/09/18","10.1","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/10/18","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/11/18","18.6","","","","","","","","","","","","","","","","","","","","","","","","18.6","18.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/12/18","23.3","","","","","","","","","","","","","","","","","","","","","","","","23.3","23.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/13/18","27.5","","","","","","","","","","","","","","","","","","","","","","","","27.5","27.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/14/18","27.3","","","","","","","","","","","","","","","","","","","","","","","","27.3","27.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/15/18","13.9","","","","","","","","","","","","","","","","","","","","","","","","13.9","13.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/16/18","10.8","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/17/18","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/18/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/19/18","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/20/18","8.0","","","","","","","","","","","","","","","","","","","","","","","","8.0","8.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/21/18","9.4","","","","","","","","","","","","","","","","","","","","","","","","9.4","9.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/22/18","9.3","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/23/18","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/24/18","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/25/18","4.5","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/26/18","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/27/18","4.7","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/28/18","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/29/18","4.5","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/30/18","6.5","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","03/31/18","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/01/18","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/02/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/03/18","10.3","","","","","","","","","","","","","","","","","","","","","","","","10.3","10.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/04/18","10.7","","","","","","","","","","","","","","","","","","","","","","","","10.7","10.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/05/18","9.2","","","","","","","","","","","","","","","","","","","","","","","","9.2","9.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/06/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/07/18","10.3","","","","","","","","","","","","","","","","","","","","","","","","10.3","10.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/08/18","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/09/18","8.8","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/10/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/11/18","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/12/18","4.2","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/13/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/14/18","7.6","","","","","","","","","","","","","","","","","","","","","","","","7.6","7.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/15/18","7.8","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/16/18","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/17/18","2.2","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/18/18","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/19/18","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/20/18","7.6","","","","","","","","","","","","","","","","","","","","","","","","7.6","7.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/21/18","7.5","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/22/18","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/23/18","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/24/18","5.8","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/25/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/26/18","8.7","","","","","","","","","","","","","","","","","","","","","","","","8.7","8.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/27/18","8.6","","","","","","","","","","","","","","","","","","","","","","","","8.6","8.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/28/18","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/29/18","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","04/30/18","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/01/18","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/02/18","9.3","","","","","","","","","","","","","","","","","","","","","","","","9.3","9.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/03/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/04/18","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/05/18","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/06/18","6.8","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/07/18","-999.0","","","","","","","","","","","","","","","","","","","","","","","","-999.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/08/18","4.0","","","","","","","","","","","","","","","","","","","","","","","","4.0","4.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/09/18","-999.0","","","","","","","","","","","","","","","","","","","","","","","","-999.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/10/18","-1.0","","","","","","","","","","","","","","","","","","","","","","","","-1.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/11/18","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/12/18","10.3","","","","","","","","","","","","","","","","","","","","","","","","10.3","10.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/13/18","6.2","","","","","","","","","","","","","","","","","","","","","","","","6.2","6.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/14/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/15/18","7.2","","","","","","","","","","","","","","","","","","","","","","","","7.2","7.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/16/18","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/17/18","7.1","","","","","","","","","","","","","","","","","","","","","","","","7.1","7.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/18/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/19/18","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/20/18","8.4","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/21/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/22/18","8.4","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/23/18","10.4","","","","","","","","","","","","","","","","","","","","","","","","10.4","10.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/24/18","5.7","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/25/18","6.6","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/26/18","8.3","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/27/18","8.4","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/28/18","6.5","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/29/18","8.4","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/30/18","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","05/31/18","5.9","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/01/18","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/02/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/03/18","6.9","","","","","","","","","","","","","","","","","","","","","","","","6.9","6.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/04/18","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/05/18","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/06/18","7.9","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/07/18","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/08/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/09/18","10.1","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/10/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/11/18","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/12/18","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/13/18","5.8","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/14/18","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/15/18","6.1","","","","","","","","","","","","","","","","","","","","","","","","6.1","6.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/16/18","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/17/18","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/18/18","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/19/18","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/20/18","5.5","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/21/18","6.7","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/22/18","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/23/18","7.4","","","","","","","","","","","","","","","","","","","","","","","","7.4","7.4",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/24/18","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/25/18","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/26/18","5.8","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/27/18","5.2","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/28/18","9.1","","","","","","","","","","","","","","","","","","","","","","","","9.1","9.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/29/18","-999.0","","","","","","","","","","","","","","","","","","","","","","","","-999.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","06/30/18","-999.0","","","","","","","","","","","","","","","","","","","","","","","","-999.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/01/18","-999.0","","","","","","","","","","","","","","","","","","","","","","","","-999.0","0.0",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/02/18","7.1","","","","","","","","","","","","","","","","","","","","","","","","7.1","7.1",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/03/18","6.8","","","","","","","","","","","","","","","","","","","","","","","","6.8","6.8",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/04/18","38.9","","","","","","","","","","","","","","","","","","","","","","","","38.9","38.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/05/18","7.3","","","","","","","","","","","","","","","","","","","","","","","","7.3","7.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/06/18","10.3","","","","","","","","","","","","","","","","","","","","","","","","10.3","10.3",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/07/18","8.5","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/08/18","9.5","","","","","","","","","","","","","","","","","","","","","","","","9.5","9.5",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/09/18","14.2","","","","","","","","","","","","","","","","","","","","","","","","14.2","14.2",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/10/18","15.7","","","","","","","","","","","","","","","","","","","","","","","","15.7","15.7",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/11/18","7.9","","","","","","","","","","","","","","","","","","","","","","","","7.9","7.9",,,,,,
"Billlings Lockw/301110087/PM2.5-88101/3","07/12/18","7.8","","","","","","","","","","","","","","","","","","","","","","","","7.8","7.8",,,,,,
